Model,AUC,PR_AUC,Brier,LogLoss,Precision,Recall,F1,Accuracy,Sensitivity,Specificity,Youdens_J
probit,0.6788526434195725,0.15714285714285714,0.06567105372727292,0.24861356681063804,0.125,0.14285714285714285,0.13333333333333333,0.9029850746268657,0.14285714285714285,0.9448818897637795,0.08773903262092242
random_forest,0.5359955005624296,0.19115958668197475,0.052234808703234,0.6618584237726441,0.5,0.14285714285714285,0.2222222222222222,0.9477611940298507,0.14285714285714285,0.9921259842519685,0.1349831271091113
xgboost,0.5388076490438695,0.19409826345735037,0.05304067662053665,0.5775049020462605,0.5,0.14285714285714285,0.2222222222222222,0.9477611940298507,0.14285714285714285,0.9921259842519685,0.1349831271091113
markov_switching,0.6361079865016873,0.08265918980204695,0.15266096252239444,0.4157871732300666,0.02702702702702703,0.14285714285714285,0.045454545454545456,0.6865671641791045,0.14285714285714285,0.7165354330708661,-0.140607424071991
ensemble,0.6541057367829022,0.21985890652557316,0.05433762527503941,0.2354367237081446,0.25,0.14285714285714285,0.18181818181818182,0.9328358208955224,0.14285714285714285,0.9763779527559056,0.11923509561304835
