Model,Window_Start,Window_End,Months,Positives,AUC,PR_AUC,Brier,Precision,Recall,F1,Specificity,Youdens_J,TP,FP,FN,TN
ensemble,2019-09-30,2022-08-31,36,7,0.8817733990147782,0.623015873015873,0.14753676492826442,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
ensemble,2019-10-31,2022-09-30,36,6,0.8611111111111112,0.5833333333333334,0.12630464600524546,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.9666666666666667,0.30000000000000004,2,1,4,29
ensemble,2019-11-30,2022-10-31,36,5,0.8580645161290323,0.56,0.10123110099546473,0.6666666666666666,0.4,0.5,0.967741935483871,0.3677419354838709,2,1,3,30
ensemble,2019-12-31,2022-11-30,36,4,0.8671875,0.5681818181818181,0.0783445844493328,0.5,0.5,0.5,0.9375,0.4375,2,2,2,30
ensemble,2020-01-31,2022-12-31,36,3,0.898989898989899,0.6388888888888888,0.05498774871758941,0.5,0.6666666666666666,0.5714285714285715,0.9393939393939394,0.606060606060606,2,2,1,31
ensemble,2020-02-29,2023-01-31,36,2,0.9852941176470588,0.8333333333333333,0.030145676615901926,0.5,1.0,0.6666666666666666,0.9411764705882353,0.9411764705882353,2,2,0,32
ensemble,2020-03-31,2023-02-28,36,1,1.0,1.0,0.020865840682780506,0.3333333333333333,1.0,0.5,0.9428571428571428,0.9428571428571428,1,2,0,33
ensemble,2020-04-30,2023-03-31,36,0,,,0.020542163950961336,0.0,0.0,0.0,0.9444444444444444,-0.05555555555555558,0,2,0,34
ensemble,2020-05-31,2023-04-30,36,0,,,0.013295261781393277,0.0,0.0,0.0,0.9722222222222222,-0.02777777777777779,0,1,0,35
ensemble,2020-06-30,2023-05-31,36,0,,,0.013120182095134573,0.0,0.0,0.0,0.9722222222222222,-0.02777777777777779,0,1,0,35
ensemble,2020-07-31,2023-06-30,36,0,,,0.013422342588961734,0.0,0.0,0.0,0.9722222222222222,-0.02777777777777779,0,1,0,35
ensemble,2020-08-31,2023-07-31,36,0,,,0.013800429008714542,0.0,0.0,0.0,0.9722222222222222,-0.02777777777777779,0,1,0,35
ensemble,2020-09-30,2023-08-31,36,0,,,0.014178515428467351,0.0,0.0,0.0,0.9722222222222222,-0.02777777777777779,0,1,0,35
ensemble,2020-10-31,2023-09-30,36,0,,,0.01455660184822016,0.0,0.0,0.0,0.9722222222222222,-0.02777777777777779,0,1,0,35
ensemble,2020-11-30,2023-10-31,36,0,,,0.015114086416121117,0.0,0.0,0.0,0.9722222222222222,-0.02777777777777779,0,1,0,35
ensemble,2020-12-31,2023-11-30,36,0,,,0.015671570984022075,0.0,0.0,0.0,0.9722222222222222,-0.02777777777777779,0,1,0,35
ensemble,2021-01-31,2023-12-31,36,0,,,0.016229055551923034,0.0,0.0,0.0,0.9722222222222222,-0.02777777777777779,0,1,0,35
ensemble,2021-02-28,2024-01-31,36,0,,,0.016925429008712876,0.0,0.0,0.0,0.9722222222222222,-0.02777777777777779,0,1,0,35
ensemble,2021-03-31,2024-02-29,36,0,,,0.017482913576613836,0.0,0.0,0.0,0.9722222222222222,-0.02777777777777779,0,1,0,35
ensemble,2021-04-30,2024-03-31,36,0,,,0.018040398144514788,0.0,0.0,0.0,0.9722222222222222,-0.02777777777777779,0,1,0,35
ensemble,2021-05-31,2024-04-30,36,0,,,0.018418484564267604,0.0,0.0,0.0,0.9722222222222222,-0.02777777777777779,0,1,0,35
ensemble,2021-06-30,2024-05-31,36,0,,,0.018975969132168553,0.0,0.0,0.0,0.9722222222222222,-0.02777777777777779,0,1,0,35
ensemble,2021-07-31,2024-06-30,36,0,,,0.023690349553689483,0.0,0.0,0.0,0.9444444444444444,-0.05555555555555558,0,2,0,34
ensemble,2021-08-31,2024-07-31,36,0,,,0.0284054311923219,0.0,0.0,0.0,0.9166666666666666,-0.08333333333333337,0,3,0,33
ensemble,2021-09-30,2024-08-31,36,0,,,0.032406409982825526,0.0,0.0,0.0,0.8888888888888888,-0.11111111111111116,0,4,0,32
ensemble,2021-10-31,2024-09-30,36,0,,,0.03513215348393443,0.0,0.0,0.0,0.8611111111111112,-0.13888888888888884,0,5,0,31
ensemble,2021-11-30,2024-10-31,36,0,,,0.03759253856517121,0.0,0.0,0.0,0.8333333333333334,-0.16666666666666663,0,6,0,30
ensemble,2021-12-31,2024-11-30,36,0,,,0.03815002313307217,0.0,0.0,0.0,0.8333333333333334,-0.16666666666666663,0,6,0,30
ensemble,2022-01-31,2024-12-31,36,0,,,0.03821946757751633,0.0,0.0,0.0,0.8333333333333334,-0.16666666666666663,0,6,0,30
ensemble,2022-02-28,2025-01-31,36,0,,,0.038263344047674584,0.0,0.0,0.0,0.8333333333333334,-0.16666666666666663,0,6,0,30
ensemble,2022-03-31,2025-02-28,36,0,,,0.0390349489859459,0.0,0.0,0.0,0.8333333333333334,-0.16666666666666663,0,6,0,30
ensemble,2022-04-30,2025-03-31,36,0,,,0.03959243355384686,0.0,0.0,0.0,0.8333333333333334,-0.16666666666666663,0,6,0,30
ensemble,2022-05-31,2025-04-30,36,0,,,0.04211036013601176,0.0,0.0,0.0,0.8055555555555556,-0.19444444444444442,0,7,0,29
ensemble,2022-06-30,2025-05-31,36,0,,,0.0462841174314412,0.0,0.0,0.0,0.7777777777777778,-0.2222222222222222,0,8,0,28
ensemble,2022-07-31,2025-06-30,36,0,,,0.049622391846631114,0.0,0.0,0.0,0.75,-0.25,0,9,0,27
ensemble,2022-08-31,2025-07-31,36,0,,,0.05172717191708699,0.0,0.0,0.0,0.75,-0.25,0,9,0,27
ensemble,2022-09-30,2025-08-31,36,0,,,0.05480033084701412,0.0,0.0,0.0,0.7222222222222222,-0.2777777777777778,0,10,0,26
ensemble,2022-10-31,2025-09-30,36,0,,,0.06145881516245502,0.0,0.0,0.0,0.6944444444444444,-0.3055555555555556,0,11,0,25
ensemble,2022-11-30,2025-10-31,36,0,,,0.06566355004039502,0.0,0.0,0.0,0.6666666666666666,-0.33333333333333337,0,12,0,24
probit,2014-09-30,2017-08-31,36,0,,,0.0013096203512788993,0.0,0.0,0.0,1.0,0.0,0,0,0,36
probit,2014-10-31,2017-09-30,36,0,,,0.0013550745277872067,0.0,0.0,0.0,1.0,0.0,0,0,0,36
probit,2014-11-30,2017-10-31,36,0,,,0.001366273194309397,0.0,0.0,0.0,1.0,0.0,0,0,0,36
probit,2014-12-31,2017-11-30,36,0,,,0.0014117273708177042,0.0,0.0,0.0,1.0,0.0,0,0,0,36
probit,2015-01-31,2017-12-31,36,0,,,0.001457181547326012,0.0,0.0,0.0,1.0,0.0,0,0,0,36
probit,2015-02-28,2018-01-31,36,0,,,0.0015026357238343197,0.0,0.0,0.0,1.0,0.0,0,0,0,36
probit,2015-03-31,2018-02-28,36,0,,,0.0015480899003426274,0.0,0.0,0.0,1.0,0.0,0,0,0,36
probit,2015-04-30,2018-03-31,36,0,,,0.001593544076850935,0.0,0.0,0.0,1.0,0.0,0,0,0,36
probit,2015-05-31,2018-04-30,36,0,,,0.0016013001485508784,0.0,0.0,0.0,1.0,0.0,0,0,0,36
probit,2015-06-30,2018-05-31,36,0,,,0.0016084173233881208,0.0,0.0,0.0,1.0,0.0,0,0,0,36
probit,2015-07-31,2018-06-30,36,0,,,0.0016538714998964284,0.0,0.0,0.0,1.0,0.0,0,0,0,36
probit,2015-08-31,2018-07-31,36,0,,,0.0016993256764047358,0.0,0.0,0.0,1.0,0.0,0,0,0,36
probit,2015-09-30,2018-08-31,36,0,,,0.001836922758918855,0.0,0.0,0.0,1.0,0.0,0,0,0,36
probit,2015-10-31,2018-09-30,36,0,,,0.001945991969875254,0.0,0.0,0.0,1.0,0.0,0,0,0,36
probit,2015-11-30,2018-10-31,36,0,,,0.002062326252876204,0.0,0.0,0.0,1.0,0.0,0,0,0,36
probit,2015-12-31,2018-11-30,36,0,,,0.002673088266207437,0.0,0.0,0.0,1.0,0.0,0,0,0,36
probit,2016-01-31,2018-12-31,36,0,,,0.0034378192748843145,0.0,0.0,0.0,1.0,0.0,0,0,0,36
probit,2016-02-29,2019-01-31,36,0,,,0.004212905381099607,0.0,0.0,0.0,1.0,0.0,0,0,0,36
probit,2016-03-31,2019-02-28,36,0,,,0.004503968655603237,0.0,0.0,0.0,1.0,0.0,0,0,0,36
probit,2016-04-30,2019-03-31,36,0,,,0.004620302938604187,0.0,0.0,0.0,1.0,0.0,0,0,0,36
probit,2016-05-31,2019-04-30,36,0,,,0.004859749046996164,0.0,0.0,0.0,1.0,0.0,0,0,0,36
probit,2016-06-30,2019-05-31,36,0,,,0.005020056187360284,0.0,0.0,0.0,1.0,0.0,0,0,0,36
probit,2016-07-31,2019-06-30,36,0,,,0.005338534817773892,0.0,0.0,0.0,1.0,0.0,0,0,0,36
probit,2016-08-31,2019-07-31,36,0,,,0.005498841958138012,0.0,0.0,0.0,1.0,0.0,0,0,0,36
probit,2016-09-30,2019-08-31,36,0,,,0.007669608632109814,0.0,0.0,0.0,1.0,0.0,0,0,0,36
probit,2016-10-31,2019-09-30,36,1,0.9714285714285713,0.5,0.02364911488053946,0.0,0.0,0.0,1.0,0.0,0,0,1,35
probit,2016-11-30,2019-10-31,36,2,0.8382352941176471,0.3269230769230769,0.04717272670187208,0.0,0.0,0.0,1.0,0.0,0,0,2,34
probit,2016-12-31,2019-11-30,36,3,0.7878787878787878,0.30952380952380953,0.07069075287948312,0.0,0.0,0.0,1.0,0.0,0,0,3,33
probit,2017-01-31,2019-12-31,36,4,0.765625,0.3037878787878788,0.09382978357873399,0.0,0.0,0.0,1.0,0.0,0,0,4,32
probit,2017-02-28,2020-01-31,36,5,0.7419354838709677,0.32386363636363635,0.11735339540006658,0.0,0.0,0.0,1.0,0.0,0,0,5,31
probit,2017-03-31,2020-02-29,36,6,0.7777777777777778,0.4959150326797386,0.12312794687364269,1.0,0.16666666666666666,0.2857142857142857,1.0,0.16666666666666674,1,0,5,30
probit,2017-04-30,2020-03-31,36,7,0.8029556650246306,0.6034798534798536,0.12417988638712069,1.0,0.2857142857142857,0.4444444444444445,1.0,0.2857142857142856,2,0,5,29
probit,2017-05-31,2020-04-30,36,7,0.7733990147783252,0.5225205871822413,0.13416616896599584,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2017-06-30,2020-05-31,36,7,0.7536945812807881,0.5119047619047619,0.13521810847947383,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
