Model,AUC,PR_AUC,Brier,LogLoss,Precision,Recall,F1,Accuracy,Sensitivity,Specificity,Youdens_J
probit,0.7463442069741283,0.20144573958615702,0.08191696045789519,0.267069526107564,0.07142857142857142,0.2857142857142857,0.11428571428571428,0.7686567164179104,0.2857142857142857,0.7952755905511811,0.08098987626546683
random_forest,0.5106861642294713,0.11859422101316079,0.0556155569295217,0.6730969878235751,0.2,0.14285714285714285,0.16666666666666666,0.9253731343283582,0.14285714285714285,0.968503937007874,0.11136107986501687
xgboost,0.5444319460067492,0.13055132500761496,0.05328237316642039,0.4875772944150535,0.3333333333333333,0.14285714285714285,0.2,0.9402985074626866,0.14285714285714285,0.984251968503937,0.12710911136107983
markov_switching,0.6361079865016873,0.08265918980204695,0.15266096252239444,0.4157871732300666,0.02702702702702703,0.14285714285714285,0.045454545454545456,0.6865671641791045,0.14285714285714285,0.7165354330708661,-0.140607424071991
ensemble,0.7103487064116986,0.19367263866197768,0.0591520296391657,0.22274064161989196,0.18181818181818182,0.2857142857142857,0.2222222222222222,0.8955223880597015,0.2857142857142857,0.9291338582677166,0.21484814398200225
