Model,Window_Start,Window_End,Months,Positives,AUC,PR_AUC,Brier,Precision,Recall,F1,Specificity,Youdens_J,TP,FP,FN,TN
ensemble,2018-04-30,2021-03-31,36,19,0.8668730650154798,0.7754866125853579,0.22627214830369757,0.75,0.3157894736842105,0.44444444444444436,0.8823529411764706,0.19814241486068118,6,2,13,15
ensemble,2018-05-31,2021-04-30,36,19,0.8668730650154798,0.7754866125853579,0.22532478146561122,0.75,0.3157894736842105,0.44444444444444436,0.8823529411764706,0.19814241486068118,6,2,13,15
ensemble,2018-06-30,2021-05-31,36,19,0.869969040247678,0.7770250741238194,0.22381583498260696,0.75,0.3157894736842105,0.44444444444444436,0.8823529411764706,0.19814241486068118,6,2,13,15
ensemble,2018-07-31,2021-06-30,36,19,0.871517027863777,0.7786917407904861,0.22257816140729542,0.75,0.3157894736842105,0.44444444444444436,0.8823529411764706,0.19814241486068118,6,2,13,15
ensemble,2018-08-31,2021-07-31,36,19,0.8730650154798761,0.7805033349933845,0.22135347297144728,0.75,0.3157894736842105,0.44444444444444436,0.8823529411764706,0.19814241486068118,6,2,13,15
ensemble,2018-09-30,2021-08-31,36,19,0.8761609907120742,0.7824796195783649,0.22016387264627282,0.75,0.3157894736842105,0.44444444444444436,0.8823529411764706,0.19814241486068118,6,2,13,15
ensemble,2018-10-31,2021-09-30,36,18,0.8858024691358025,0.7779709115751428,0.20293738885594553,0.75,0.3333333333333333,0.46153846153846156,0.8888888888888888,0.2222222222222221,6,2,12,16
ensemble,2018-11-30,2021-10-31,36,17,0.8947368421052632,0.7733137383064537,0.1891614993492261,0.75,0.35294117647058826,0.48,0.8947368421052632,0.24767801857585137,6,2,11,17
ensemble,2018-12-31,2021-11-30,36,16,0.8999999999999999,0.7654571214604109,0.17801446794481218,0.75,0.375,0.5,0.9,0.2749999999999999,6,2,10,18
ensemble,2019-01-31,2021-12-31,36,15,0.9047619047619048,0.7569158727982257,0.16900840808713122,0.75,0.4,0.5217391304347827,0.9047619047619048,0.3047619047619048,6,2,9,19
ensemble,2019-02-28,2022-01-31,36,14,0.9090909090909091,0.7475884351409561,0.16015765210620286,0.7142857142857143,0.35714285714285715,0.4761904761904762,0.9090909090909091,0.26623376623376616,5,2,9,20
ensemble,2019-03-31,2022-02-28,36,13,0.9130434782608696,0.7373512171589094,0.14948753899179196,0.7142857142857143,0.38461538461538464,0.5,0.9130434782608695,0.2976588628762542,5,2,8,21
ensemble,2019-04-30,2022-03-31,36,12,0.920138888888889,0.7310888185888186,0.1379710414441728,0.7142857142857143,0.4166666666666667,0.5263157894736842,0.9166666666666666,0.33333333333333326,5,2,7,22
ensemble,2019-05-31,2022-04-30,36,11,0.9236363636363637,0.7193296602387511,0.12900070665361194,0.7142857142857143,0.45454545454545453,0.5555555555555556,0.92,0.3745454545454545,5,2,6,23
ensemble,2019-06-30,2022-05-31,36,10,0.9230769230769231,0.7007864357864357,0.1221586446026563,0.7142857142857143,0.5,0.588235294117647,0.9230769230769231,0.42307692307692313,5,2,5,24
ensemble,2019-07-31,2022-06-30,36,9,0.9012345679012346,0.6253848003848004,0.12184242525344224,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.9259259259259259,0.37037037037037024,4,2,5,25
