Model,Window_Start,Window_End,Months,Positives,AUC,PR_AUC,Brier,Precision,Recall,F1,Specificity,Youdens_J,TP,FP,FN,TN
probit,2019-01-31,2021-12-31,36,7,0.8078817733990148,0.46866746698679473,0.13234006236905838,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2019-02-28,2022-01-31,36,7,0.8275862068965517,0.4842740592740593,0.13130179076412038,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2019-03-31,2022-02-28,36,7,0.8423645320197044,0.4971861471861472,0.13078353341216395,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2019-04-30,2022-03-31,36,7,0.8472906403940886,0.5067099567099567,0.1304974756507223,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2019-05-31,2022-04-30,36,7,0.8645320197044335,0.5283050283050282,0.12997039231738897,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2019-06-30,2022-05-31,36,7,0.8842364532019704,0.553968253968254,0.128876642317389,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2019-07-31,2022-06-30,36,7,0.9039408866995073,0.584992784992785,0.12783497565072233,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2019-08-31,2022-07-31,36,7,0.9236453201970443,0.6232993197278911,0.12683237148405568,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2019-09-30,2022-08-31,36,7,0.9482758620689655,0.6933106575963718,0.12411869825265301,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2019-10-31,2022-09-30,36,6,0.9472222222222222,0.6555555555555556,0.11087343214102012,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.9666666666666667,0.30000000000000004,2,1,4,29
probit,2019-11-30,2022-10-31,36,5,0.932258064516129,0.5833333333333333,0.08994791738336849,0.6666666666666666,0.4,0.5,0.967741935483871,0.3677419354838709,2,1,3,30
probit,2019-12-31,2022-11-30,36,4,0.92578125,0.5238095238095238,0.06868385488336849,0.6666666666666666,0.5,0.5714285714285715,0.96875,0.46875,2,1,2,31
probit,2020-01-31,2022-12-31,36,3,0.9343434343434343,0.5138888888888888,0.04790868127225739,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9696969696969697,0.6363636363636362,2,1,1,32
probit,2020-02-29,2023-01-31,36,2,0.9779411764705883,0.5833333333333333,0.028964236827812944,0.6666666666666666,1.0,0.8,0.9705882352941176,0.9705882352941178,2,1,0,33
probit,2020-03-31,2023-02-28,36,1,0.9857142857142858,0.5,0.026988928185837636,0.5,1.0,0.6666666666666666,0.9714285714285714,0.9714285714285715,1,1,0,34
probit,2020-04-30,2023-03-31,36,0,,,0.02928986041057938,0.0,0.0,0.0,0.9444444444444444,-0.05555555555555558,0,2,0,34
probit,2020-05-31,2023-04-30,36,0,,,0.014924125968654457,0.0,0.0,0.0,0.9444444444444444,-0.05555555555555558,0,2,0,34
probit,2020-06-30,2023-05-31,36,0,,,0.01748960845794647,0.0,0.0,0.0,0.9166666666666666,-0.08333333333333337,0,3,0,33
probit,2020-07-31,2023-06-30,36,0,,,0.020884290682688218,0.0,0.0,0.0,0.8888888888888888,-0.11111111111111116,0,4,0,32
probit,2020-08-31,2023-07-31,36,0,,,0.024296334018540797,0.0,0.0,0.0,0.8611111111111112,-0.13888888888888884,0,5,0,31
probit,2020-09-30,2023-08-31,36,0,,,0.027252573662305504,0.0,0.0,0.0,0.8333333333333334,-0.16666666666666663,0,6,0,30
probit,2020-10-31,2023-09-30,36,0,,,0.02966520387877391,0.0,0.0,0.0,0.8333333333333334,-0.16666666666666663,0,6,0,30
probit,2020-11-30,2023-10-31,36,0,,,0.03307724721462649,0.0,0.0,0.0,0.8055555555555556,-0.19444444444444442,0,7,0,29
probit,2020-12-31,2023-11-30,36,0,,,0.03648929055047907,0.0,0.0,0.0,0.7777777777777778,-0.2222222222222222,0,8,0,28
